gamma,kappa,window,state_number,Sharpe,Return,Volatility,Turnover,MDD,StateSwitch,AnnualReturn,AnnualVolatility,IR,AverageHoldingTime,BullDuration,BearDuration,StateSwitchTimes,anchor_date,train_start,train_end,validation_start,validation_end
15.0,3.6,3.49,2,0.5631621481059903,0.012816210856501309,0.022757585714175566,0.003081129674905473,-0.018961146674807416,6.0,0.012816210856501309,0.022757585714175566,0.03596850044474727,31.714285714285715,46.666666666666664,20.5,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,2.8,3.49,2,0.5403153993326262,0.011286648611072536,0.020889000433845322,0.0037061711269735552,-0.017374671449865486,8.0,0.011286648611072536,0.020889000433845322,0.03450500839293493,24.666666666666668,34.5,16.8,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,3.6,3.49,2,0.5292158510058628,0.01200957152644011,0.022693144023584935,0.004108172899873963,-0.02000116897364357,8.0,0.01200957152644011,0.022693144023584935,0.03385476828865812,24.666666666666668,34.5,16.8,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,3.2,3.49,2,0.5247628998716405,0.011846826028160562,0.022575578477553104,0.004129232857553601,-0.016331241798657303,8.0,0.011846826028160562,0.022575578477553104,0.03357485012067432,24.666666666666668,34.0,17.2,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,2.8,3.49,2,0.5243904694543733,0.01092926133557004,0.020841838233524538,0.002779628345230166,-0.018422282385317845,6.0,0.01092926133557004,0.020841838233524538,0.0335117424694302,31.714285714285715,46.0,21.0,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,1.6,3.49,2,0.4796642774342477,0.007266768856557304,0.015149697816622234,0.0031452977849121735,-0.016327767189025844,9.0,0.007266768856557304,0.015149697816622234,0.03058452415079821,22.2,27.4,17.0,9.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,3.2,3.49,2,0.45054334889020475,0.010307443707227026,0.02287780683616062,0.0030969246431652012,-0.023855660721395,6.0,0.010307443707227026,0.02287780683616062,0.028957815587691182,31.714285714285715,45.666666666666664,21.25,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,2.0,3.49,2,0.38698132686032227,0.006805848371541856,0.017587020094120383,0.0022963813013121177,-0.019694183471322346,6.0,0.006805848371541856,0.017587020094120383,0.024849439183306184,31.714285714285715,45.0,21.75,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,2.4,3.49,2,0.3855227751641611,0.0070497673185663245,0.01828625381617061,0.002402350309834078,-0.019332370109855113,6.0,0.0070497673185663245,0.01828625381617061,0.024776982104153904,31.714285714285715,46.333333333333336,20.75,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,1.6,3.49,2,0.35740635344294824,0.005116160714407902,0.014314688771263214,0.0010060385585040324,-0.017975155976879154,3.0,0.005116160714407902,0.014314688771263214,0.022908348734854967,55.5,65.5,45.5,3.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,2.0,3.49,2,0.341988553334367,0.005742432678269127,0.016791300826535766,0.0022963813013121177,-0.020787577194845475,6.0,0.005742432678269127,0.016791300826535766,0.02201094981002449,31.714285714285715,47.0,20.25,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,2.0,3.49,2,0.3278327169376514,0.006040341444633501,0.0184250720948705,0.0031805446367118967,-0.02007883563423385,8.0,0.006040341444633501,0.0184250720948705,0.02117022293298514,24.666666666666668,33.5,17.6,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,2.8,3.49,2,0.25874312765008667,0.005140858048552133,0.01986857813477625,0.002669863519196573,-0.02245167719538088,6.0,0.005140858048552133,0.01986857813477625,0.01688377193664283,31.714285714285715,46.0,21.0,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,1.6,3.49,2,0.21493807006386426,0.0032244581962412866,0.01500180119456366,0.0024463427215983572,-0.019815153478455305,7.0,0.0032244581962412866,0.01500180119456366,0.013990812950053999,27.75,33.0,22.5,7.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,1.2,3.49,2,0.20038108215052705,0.002635410018130724,0.013151990147208576,0.0015328294721818289,-0.017466604489717374,5.0,0.002635410018130724,0.013151990147208576,0.013020654361414027,37.0,39.0,35.0,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,2.4,3.49,2,0.01635897250478687,0.00029471228047883713,0.018015329532010647,0.002402350309834078,-0.026790351225706055,6.0,0.00029471228047883713,0.018015329532010647,0.001598119025109775,31.714285714285715,47.333333333333336,20.0,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,2.0,3.49,2,-0.10285418886223258,-0.001770241837729225,0.017211178828121086,0.0022963813013121177,-0.02579184877495644,6.0,-0.001770241837729225,0.017211178828121086,-0.005942512372371609,31.714285714285715,45.333333333333336,21.5,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,1.2,3.49,2,-0.18640374111669883,-0.0024916865519152287,0.013367148840404968,0.002145961261054561,-0.01895453868078667,7.0,-0.0024916865519152287,0.013367148840404968,-0.01133577629997012,27.75,30.5,25.0,7.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,1.2,3.49,2,-0.19416098201206525,-0.0027213703465126526,0.014016051620214536,0.0015328294721818289,-0.01684953763038244,5.0,-0.0027213703465126526,0.014016051620214536,-0.011806057511843394,37.0,40.666666666666664,33.333333333333336,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,1.2,3.49,2,-0.2547736479856573,-0.003646407403345653,0.014312341296580761,0.0016015346561435739,-0.0185107793179925,5.0,-0.003646407403345653,0.014312341296580761,-0.015627551491635635,37.0,41.666666666666664,32.333333333333336,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,1.2,3.49,2,-0.6246971732052278,-0.008441394761355525,0.013512778868590026,0.002145961261054561,-0.022375840501852484,7.0,-0.008441394761355525,0.013512778868590026,-0.0390928219652989,27.75,30.0,25.5,7.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
