gamma,kappa,window,state_number,Sharpe,Return,Volatility,Turnover,MDD,StateSwitch,AnnualReturn,AnnualVolatility,IR,AverageHoldingTime,BullDuration,BearDuration,StateSwitchTimes,anchor_date,train_start,train_end,validation_start,validation_end
2.0,2.0,3.49,2,0.9587328899175206,0.017606746543444185,0.018364600535357545,0.009327842617153505,-0.011678842274128187,13.0,0.017606746543444185,0.018364600535357545,0.06044956810297734,15.785714285714286,19.0,12.714285714285714,13.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
1.0,1.2,3.49,2,0.9455032801825769,0.01902627265390211,0.02012290496784753,0.012778696800675574,-0.01264017190454203,16.0,0.01902627265390211,0.02012290496784753,0.05963768778014644,13.0,15.777777777777779,10.0,16.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,1.6,3.49,2,0.9263390365349559,0.018369148240134914,0.019829832831882114,0.010185906975798076,-0.010850579544507521,13.0,0.018369148240134914,0.019829832831882114,0.05845116625612597,15.785714285714286,18.285714285714285,13.428571428571429,13.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
1.0,3.6,3.49,2,0.9048528226100723,0.018757956546230803,0.02073039512892602,0.013729339554222971,-0.010803632280776965,17.0,0.018757956546230803,0.02073039512892602,0.057127514320751215,12.277777777777779,12.88888888888889,11.777777777777779,17.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,1.2,3.49,2,0.8621227054109428,0.009437120845624314,0.010946377802595952,0.0016381710574425363,-0.012279243161868458,4.0,0.009437120845624314,0.010946377802595952,0.054399783828555835,44.2,51.333333333333336,34.0,4.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
1.0,3.2,3.49,2,0.7514952566276101,0.015265112578948248,0.020312985936134256,0.013456036780745619,-0.01056634380178123,17.0,0.015265112578948248,0.020312985936134256,0.04762340158885964,12.277777777777779,12.777777777777779,11.88888888888889,17.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,2.0,3.49,2,0.679649087529624,0.012408251334040221,0.018256849838703536,0.007833133999098062,-0.017627671696451963,11.0,0.012408251334040221,0.018256849838703536,0.04312656870352156,18.416666666666668,22.333333333333332,14.666666666666666,11.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,2.0,3.49,2,0.6723483540247109,0.010440486489033285,0.015528388560090926,0.0033402165126692833,-0.014080009108024538,6.0,0.010440486489033285,0.015528388560090926,0.042624435900014704,31.571428571428573,46.333333333333336,20.75,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,2.4,3.49,2,0.6583134527164859,0.01184884345922499,0.0179987867638608,0.0075750167423991035,-0.014879271118732107,11.0,0.01184884345922499,0.0179987867638608,0.04179402729699108,18.416666666666668,21.5,15.5,11.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,2.8,3.49,2,0.5773567006658563,0.009365509519737136,0.01622135762681206,0.003591460842864386,-0.015045232235122663,6.0,0.009365509519737136,0.01622135762681206,0.036712474537200834,31.571428571428573,43.666666666666664,22.75,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,1.6,3.49,2,0.5605294092602611,0.010667551623685156,0.019031207725145556,0.00814141298828081,-0.019935135426600525,11.0,0.010667551623685156,0.019031207725145556,0.03572327301664631,18.416666666666668,22.833333333333332,14.166666666666666,11.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
