trade_date,active_return,value_return,market_return,state,state_name
2021-12-27,0.0097541779110595,0.0093541779110595,-0.0004,1,Bull
2021-12-28,-0.0188578524301156,-0.0114578524301156,0.0074,1,Bull
2021-12-29,0.0216579525433854,0.0070579525433854,-0.0146,1,Bull
2021-12-30,-0.0106125231098685,-0.0028125231098685,0.0078,1,Bull
2021-12-31,-0.0031485166190881,0.0006514833809119,0.0038,1,Bull
2022-01-04,0.0306856823579109,0.0260856823579109,-0.0046,1,Bull
2022-01-05,0.0264798639931901,0.0163798639931901,-0.0101,1,Bull
2022-01-06,0.0170128619452668,0.0068128619452668,-0.0102,1,Bull
2022-01-07,0.0172393510363004,0.0181393510363005,0.0009,1,Bull
2022-01-10,-0.0019509334700495,0.0025490665299505,0.0045,1,Bull
2022-01-11,0.0224388181516374,0.0128388181516374,-0.0096,1,Bull
2022-01-12,-0.0244491416339816,-0.0144491416339816,0.01,1,Bull
2022-01-13,0.0295750703948887,0.0131750703948888,-0.0163999999999999,1,Bull
2022-01-14,-0.0178661409841495,-0.0260661409841495,-0.0081999999999999,1,Bull
2022-01-17,-0.0140151498886684,-0.0054151498886684,0.0086,1,Bull
2022-01-18,-0.0026200065194639,0.0070799934805361,0.0097,1,Bull
2022-01-19,0.0273383061539802,0.0205383061539802,-0.0068,1,Bull
2022-01-20,-0.0020020973415258,0.0069979026584742,0.009,1,Bull
2022-01-21,0.0142013198435576,0.0050013198435576,-0.0092,1,Bull
2022-01-24,-0.0151757855189202,-0.0135757855189202,0.0016,1,Bull
2022-01-25,0.0170986357147275,-0.0055013642852725,-0.0226,1,Bull
2022-01-26,0.0039652546704155,0.0111652546704155,0.0072,1,Bull
2022-01-27,0.0295676024340139,0.0099676024340139,-0.0196,1,Bull
2022-01-28,0.0195329002139981,0.0074329002139981,-0.0121,1,Bull
2022-02-07,-0.0004413930499523,0.0149586069500476,0.0154,1,Bull
2022-02-08,0.035965216299534,0.030465216299534,-0.0055,1,Bull
2022-02-09,-0.0162467664140319,-0.0068467664140319,0.0093999999999999,1,Bull
2022-02-10,0.0181310803290651,0.0155310803290651,-0.0026,1,Bull
2022-02-11,0.0191471677098688,0.0108471677098688,-0.0083,1,Bull
