trade_date,active_return,size_return,market_return,state,state_name
2020-12-04,-0.0014363213539951,0.0003636786460049,0.0018,0,Bear
2020-12-07,0.0089130339737742,0.0003130339737742,-0.0086,0,Bear
2020-12-08,0.002069225403928,-0.000430774596072,-0.0025,0,Bear
2020-12-09,0.012714321197258,-0.000685678802742,-0.0134,0,Bear
2020-12-10,-0.0018507142826824,-0.0022507142826824,-0.0004,0,Bear
2020-12-11,0.0033513998872013,-0.0069486001127987,-0.0103,0,Bear
2020-12-14,-0.0130103535434224,-0.0038103535434224,0.0092,0,Bear
2020-12-15,-0.0127312883462275,-0.0106312883462276,0.0021,0,Bear
2020-12-16,-0.016104443038197,-0.014304443038197,0.0018,0,Bear
2020-12-17,-0.0178526475057168,-0.0050526475057168,0.0128,0,Bear
2020-12-18,0.0008597980006709,-0.002640201999329,-0.0034999999999999,0,Bear
2020-12-21,-0.019247730584049,-0.009847730584049,0.0093999999999999,0,Bear
2020-12-22,0.0188752683433656,0.0025752683433657,-0.0163,0,Bear
2020-12-23,-0.0198806805276821,-0.0113806805276821,0.0085,0,Bear
2020-12-24,-0.0111537813105367,-0.0125537813105367,-0.0014,0,Bear
2020-12-25,-0.0083720603631732,2.793963682676953e-05,0.0084,0,Bear
2020-12-28,-0.0174926312251493,-0.0130926312251493,0.0044,0,Bear
2020-12-29,0.0137618387211675,0.0095618387211675,-0.0042,0,Bear
2020-12-30,-0.0258401916545939,-0.0118401916545939,0.0139999999999999,0,Bear
2020-12-31,-0.027926504468402,-0.008826504468402,0.0191,0,Bear
2021-01-04,-0.0207539098980184,-0.0099539098980184,0.0108,0,Bear
2021-01-05,-0.0389475087446552,-0.0198475087446552,0.0191,0,Bear
2021-01-06,-0.0281287996502495,-0.0189287996502495,0.0092,0,Bear
2021-01-07,-0.0598746706007944,-0.0421746706007944,0.0177,0,Bear
2021-01-08,0.0039202744195312,0.0006202744195312,-0.0033,0,Bear
2021-01-11,-0.0078407282431115,-0.0177407282431115,-0.0098999999999999,0,Bear
2021-01-12,-0.0426822352634173,-0.0141822352634173,0.0285,0,Bear
2021-01-13,-0.0175506833567082,-0.0208506833567082,-0.0033,0,Bear
2021-01-14,0.0375765857258753,0.0182765857258753,-0.0192999999999999,0,Bear
2021-01-15,0.0329136429642172,0.0306136429642173,-0.0023,0,Bear
2021-01-18,-0.0075161199158146,0.0035838800841854,0.0111,0,Bear
2021-01-19,0.0381658717221244,0.0234658717221244,-0.0147,0,Bear
2021-01-20,-0.0161842645204065,-0.0089842645204065,0.0072,0,Bear
2021-01-21,-0.0251166820270217,-0.0089166820270217,0.0162,0,Bear
2021-01-22,-0.0131747822423228,-0.0122747822423228,0.0009,0,Bear
2021-01-25,-0.0346192219156308,-0.0245192219156308,0.0101,0,Bear
2021-01-26,0.0343186238990274,0.0142186238990274,-0.0200999999999999,0,Bear
2021-01-27,-0.002781403063171,-8.140306317102057e-05,0.0027,0,Bear
2021-01-28,0.0503521524228395,0.0230521524228395,-0.0273,0,Bear
2021-01-29,-0.0036756106307763,-0.0083756106307763,-0.0046999999999999,0,Bear
2021-02-01,-0.0276655747952766,-0.0153655747952766,0.0123,0,Bear
2021-02-02,-0.0300053571893238,-0.0146053571893238,0.0154,0,Bear
2021-02-03,-0.0034571193753997,-0.0063571193753997,-0.0029,0,Bear
2021-02-04,-0.0048881907575692,-0.0069881907575692,-0.0021,0,Bear
2021-02-05,0.0039210510179143,0.0056210510179143,0.0017,0,Bear
2021-02-08,-0.0328762613988777,-0.0180762613988778,0.0148,0,Bear
2021-02-09,-0.0322726743581871,-0.0103726743581871,0.0219,0,Bear
2021-02-10,-0.0240105274709484,-0.0026105274709484,0.0214,0,Bear
2021-02-18,0.031470552790079,0.024670552790079,-0.0068,0,Bear
2021-02-19,0.0252629431545578,0.0270629431545578,0.0018,0,Bear
2021-02-22,0.0600776578846995,0.0286776578846995,-0.0314,0,Bear
2021-02-23,0.0018065765889258,-0.0013934234110742,-0.0032,0,Bear
2021-02-24,0.0522385895127116,0.0267385895127117,-0.0255,0,Bear
2021-02-25,-0.0127106866003616,-0.0068106866003616,0.0059,0,Bear
2021-02-26,0.0540281211815092,0.0297281211815092,-0.0243,1,Bull
2021-03-01,-0.0141090833139336,0.0012909166860664,0.0154,1,Bull
2021-03-02,0.0128169372729423,1.6937272942358673e-05,-0.0128,1,Bull
2021-03-03,-0.0218563095525967,-0.0026563095525967,0.0192,1,Bull
2021-03-04,0.0576616914962797,0.0261616914962797,-0.0315,1,Bull
2021-03-05,0.0220967016903367,0.0186967016903367,-0.0034,1,Bull
2021-03-08,0.0563223218497195,0.0216223218497195,-0.0347,1,Bull
2021-03-09,0.0252406993534533,0.0037406993534534,-0.0215,1,Bull
2021-03-10,-0.022630091541518,-0.016030091541518,0.0066,1,Bull
2021-03-11,-0.0312231537572307,-0.0063231537572307,0.0249,1,Bull
2021-03-12,-0.0051524844894489,-0.001652484489449,0.0034999999999999,1,Bull
2021-03-15,0.0385031708916573,0.0170031708916573,-0.0215,1,Bull
2021-03-16,0.0088814696647444,0.0175814696647444,0.0087,1,Bull
2021-03-17,-0.003531363780654,0.0006686362193459,0.0042,1,Bull
2021-03-18,-0.0171131312426597,-0.0091131312426597,0.008,1,Bull
2021-03-19,0.0407500397691805,0.0145500397691805,-0.0262,1,Bull
2021-03-22,-0.011418316687511,-0.001418316687511,0.01,1,Bull
2021-03-23,0.0106164549962158,0.0011164549962158,-0.0095,1,Bull
2021-03-24,0.028728783190836,0.0126287831908361,-0.0161,1,Bull
2021-03-25,-0.0045899078839465,-0.0050899078839465,-0.0005,1,Bull
2021-03-26,-0.0333910035316866,-0.0106910035316866,0.0227,1,Bull
2021-03-29,-0.0081335639856598,-0.0063335639856599,0.0018,1,Bull
2021-03-30,-0.0300093689154644,-0.0205093689154644,0.0095,1,Bull
2021-03-31,0.0219471329719687,0.0128471329719687,-0.0091,1,Bull
2021-04-01,-0.023359788202912,-0.010959788202912,0.0124,1,Bull
2021-04-02,-0.0100014260061444,-0.0001014260061445,0.0098999999999999,1,Bull
2021-04-06,0.0158518164607465,0.0117518164607465,-0.0040999999999999,1,Bull
2021-04-07,0.0149803459534155,0.0078803459534156,-0.0070999999999999,1,Bull
2021-04-08,-0.0154609629425671,-0.0137609629425671,0.0017,1,Bull
2021-04-09,0.0267392624392808,0.0117392624392808,-0.015,1,Bull
2021-04-12,0.0289091832544911,0.0115091832544912,-0.0174,1,Bull
2021-04-13,-0.0034173234682293,-0.0050173234682293,-0.0016,1,Bull
2021-04-14,-0.00651730907689,0.00178269092311,0.0083,1,Bull
2021-04-15,0.0077557051461106,0.0013557051461106,-0.0064,1,Bull
2021-04-16,0.011310386615508,0.014810386615508,0.0034999999999999,1,Bull
2021-04-19,-0.0333822055128464,-0.0090822055128464,0.0243,1,Bull
2021-04-20,-0.0026847337592006,-0.0033847337592006,-0.0007,1,Bull
2021-04-21,-0.0083679358278737,-0.0053679358278737,0.003,1,Bull
2021-04-22,0.0020054012544674,0.0001054012544674,-0.0019,1,Bull
2021-04-23,-0.0235115841252554,-0.0144115841252554,0.0091,1,Bull
2021-04-26,0.0109583268674386,-0.0003416731325614,-0.0113,1,Bull
2021-04-27,-0.0114686643646286,-0.0088686643646286,0.0026,1,Bull
2021-04-28,-0.0147739412448139,-0.0091739412448139,0.0056,1,Bull
2021-04-29,-0.011284434037602,-0.002484434037602,0.0088,1,Bull
2021-04-30,0.0011983914118623,-0.0067016085881377,-0.0079,1,Bull
2021-05-06,0.0196026109587055,0.0074026109587055,-0.0121999999999999,1,Bull
2021-05-07,0.0287114559142273,0.0158114559142273,-0.0129,1,Bull
2021-05-10,0.0059368407652173,0.0052368407652173,-0.0007,1,Bull
2021-05-11,0.0022734193485301,0.0083734193485301,0.0060999999999999,1,Bull
2021-05-12,-0.002745300693443,0.001554699306557,0.0043,1,Bull
2021-05-13,0.0224501899213798,0.0122501899213798,-0.0102,1,Bull
2021-05-14,-0.0275083080565389,-0.003908308056539,0.0236,1,Bull
2021-05-17,-0.0486791424163719,-0.0340791424163719,0.0146,1,Bull
2021-05-18,0.0040240418476894,0.0045240418476895,0.0005,1,Bull
2021-05-19,0.0038905344652732,0.0008905344652732,-0.003,1,Bull
2021-05-20,-0.0072609184171683,-0.0045609184171683,0.0027,1,Bull
2021-05-21,0.0238690442839667,0.0137690442839667,-0.0101,1,Bull
2021-05-24,-0.0013011743853641,0.0028988256146358,0.0042,1,Bull
2021-05-25,-0.046222935506333,-0.014622935506333,0.0316,1,Bull
2021-05-26,0.0073664810534404,0.0077664810534404,0.0004,1,Bull
2021-05-27,-0.0044357013148313,-0.0011357013148313,0.0033,1,Bull
2021-05-28,0.0014885275462323,-0.0017114724537677,-0.0032,1,Bull
2021-05-31,-0.0052029961187168,-0.0032029961187168,0.002,1,Bull
2021-06-01,0.0072143850381533,0.0091143850381533,0.0019,1,Bull
2021-06-02,0.0221040514508578,0.0124040514508578,-0.0097,1,Bull
2021-06-03,0.0153654964185157,0.0087654964185157,-0.0066,1,Bull
2021-06-04,-0.0108155397728561,-0.0057155397728561,0.0051,1,Bull
2021-06-07,0.0064293741170844,0.0055293741170844,-0.0009,1,Bull
2021-06-08,0.0247048541627049,0.0161048541627049,-0.0086,1,Bull
2021-06-09,0.0061015365735667,0.0069015365735667,0.0008,1,Bull
2021-06-10,-0.0118338298215935,-0.0051338298215935,0.0067,1,Bull
2021-06-11,0.0141854935436078,0.0052854935436079,-0.0089,1,Bull
2021-06-15,0.0118393135855618,0.0007393135855618,-0.0111,1,Bull
2021-06-16,0.0285262932359535,0.0118262932359536,-0.0167,1,Bull
2021-06-17,-0.0156590340763264,-0.0114590340763264,0.0042,1,Bull
2021-06-18,0.002344844343069,0.002444844343069,0.0001,1,Bull
2021-06-21,0.0044391973541524,0.0020391973541524,-0.0024,1,Bull
2021-06-22,-0.0026300125371368,0.0035699874628631,0.0062,1,Bull
2021-06-23,-0.0114581734477843,-0.0065581734477843,0.0049,1,Bull
2021-06-24,0.0038556785871828,0.0055556785871828,0.0017,1,Bull
2021-06-25,-0.0284060894481235,-0.0121060894481236,0.0163,1,Bull
2021-06-28,-0.0035854326297346,-0.0012854326297346,0.0023,1,Bull
2021-06-29,0.0120709886430709,0.000370988643071,-0.0116999999999999,1,Bull
2021-06-30,-0.0063720078955978,0.0001279921044022,0.0065,1,Bull
2021-07-01,-0.0044495400781024,-0.0033495400781024,0.0011,1,Bull
2021-07-02,0.047472486201794,0.019072486201794,-0.0283999999999999,1,Bull
2021-07-05,0.0123802332604488,0.0132802332604488,0.0009,1,Bull
2021-07-06,0.0088192172673936,0.0083192172673936,-0.0005,1,Bull
2021-07-07,-0.0205255794945276,-0.0092255794945276,0.0113,1,Bull
2021-07-08,0.0084081806597385,-0.0017918193402615,-0.0102,1,Bull
2021-07-09,0.0095813085708351,0.0058813085708351,-0.0037,1,Bull
2021-07-12,-0.0170882502115318,-0.0045882502115318,0.0125,1,Bull
2021-07-13,0.0001679909891974,0.0019679909891974,0.0018,1,Bull
2021-07-14,0.010459746828318,-0.001040253171682,-0.0115,1,Bull
2021-07-15,-0.0317730870656624,-0.0182730870656624,0.0135,1,Bull
2021-07-16,0.0149743505169095,0.0039743505169095,-0.011,1,Bull
2021-07-19,-0.0004357782850852,0.0032642217149148,0.0037,1,Bull
2021-07-20,0.001619625438182,0.000719625438182,-0.0009,1,Bull
2021-07-21,-0.0088468570461831,-0.0019468570461831,0.0069,1,Bull
