trade_date,growth_return,long_return,short_return,long_count,short_count,holdings_count,signal_date
2022-09-23,0.0003761186849604789,-0.020488828556324005,-0.020864947241284484,833,833,1666,2022-09-22
2022-09-26,0.007333170954241,-0.015035180594624905,-0.022368351548865906,833,833,1666,2022-09-23
2022-09-27,-0.0036148718744652003,0.01989638912823779,0.02351126100270299,833,833,1666,2022-09-26
2022-09-28,-0.007720276916351795,-0.03245854848450369,-0.024738271568151896,833,833,1666,2022-09-27
2022-09-29,0.013141458422675117,-8.876672049311483e-05,-0.013230225143168232,863,863,1726,2022-09-28
2022-09-30,-0.004933138829687786,-0.014873331353896586,-0.0099401925242088,863,863,1726,2022-09-29
2022-10-10,-0.0024527000112225944,-0.018014656768294675,-0.01556195675707208,863,863,1726,2022-09-30
2022-10-11,0.0046067430402032174,0.008915222735576546,0.004308479695373329,863,863,1726,2022-10-10
2022-10-12,-0.0008478543618444002,0.027587509218633163,0.028435363580477564,863,863,1726,2022-10-11
2022-10-13,-0.0019534368588872923,0.008623506398088161,0.010576943256975453,863,863,1726,2022-10-12
2022-10-14,0.003710949601588038,0.024038151626728718,0.02032720202514068,863,863,1726,2022-10-13
2022-10-17,-0.007211079347288801,0.012329367741921803,0.019540447089210603,863,863,1726,2022-10-14
2022-10-18,0.004963032280533808,0.004633396975766486,-0.00032963530476732157,863,863,1726,2022-10-17
2022-10-19,0.0006201855861204799,-0.006538212181796597,-0.007158397767917077,863,863,1726,2022-10-18
2022-10-20,-0.004369300164308913,-0.005560158681692752,-0.0011908585173838384,863,863,1726,2022-10-19
2022-10-21,0.001945093921599895,0.0006564161958634798,-0.0012886777257364154,863,863,1726,2022-10-20
2022-10-24,0.004884320083411331,-0.012475886039904786,-0.017360206123316117,863,863,1726,2022-10-21
2022-10-25,0.00031289150159489413,-0.0034259701566137966,-0.0037388616582086907,863,863,1726,2022-10-24
2022-10-26,-0.000406925287864391,0.01957098095084408,0.01997790623870847,863,863,1726,2022-10-25
2022-10-27,-0.0072191771805178405,-0.005875991918103678,0.0013431852624141624,863,863,1726,2022-10-26
2022-10-28,0.0006115371301319145,-0.03630370754418907,-0.03691524467432099,863,863,1726,2022-10-27
