trade_date,strategy_return,lambda,nav,benchmark_return,benchmark_nav
2024-06-04,0.0094322461390652,0.3,1.0296577432750749,0.0075,0.6836069117617647
2024-06-05,-0.0156600675272192,0.3,1.013533233485463,-0.0058,0.6796419916735464
2024-06-06,-0.0143525647950166,0.3,0.99898643207996,-0.0007000000000000001,0.6791662422793749
2024-06-07,0.0119824407120294,0.3,1.01095672777448,-0.005,0.6757704110679781
2024-06-11,-0.0148378386404971,0.3,0.9959563149752372,-0.0087,0.6698912084916866
2024-06-12,-0.0016482389073741,0.3,0.99431474102685,0.0004,0.6701591649750832
2024-06-13,-0.0138886221315009,0.3,0.9805050793089468,-0.0051,0.6667413532337103
2024-06-14,0.0059428699939194,0.3,0.9863320935236576,0.0044,0.6696750151879386
2024-06-17,-0.0093088042175757,0.3,0.9771505211715342,-0.0015,0.6686705026651567
2024-06-18,0.0063357986540175,0.3,0.9833415501283452,0.0027,0.6704759130223525
2024-06-19,-0.0009791075306297,0.3,0.9823787530114336,-0.004699999999999999,0.6673246762311474
2024-06-20,-0.0150285696252434,0.3,0.9676150055234414,-0.0072,0.6625199385622832
2024-06-21,-0.0013163676912179,0.3,0.9663412683926328,-0.0022,0.6610623946974462
2024-06-24,-0.0146037402391726,0.3,0.952229071526634,-0.0054,0.65749265776608
2024-06-25,0.0046839347169442,0.3,0.9566892503332411,-0.0054,0.6539421974141432
2024-06-26,0.0071572575167055,0.3,0.9635365216613404,0.006500000000000001,0.6581928216973351
2024-06-27,-0.0054025228735467,0.3,0.9583309935635672,-0.0075,0.653256375534605
2024-06-28,0.0026697760196252,0.3,0.960889522669047,0.0022,0.6546935395607811
2024-07-01,0.0204193067001088,0.3,0.9805102205373476,0.0048,0.6578360685506728
2024-07-02,0.0120746563038223,0.3,0.9923495444527208,-0.0018,0.6566519636272815
2024-07-03,0.0031086719993875,0.3,0.9954344336951662,-0.0024,0.655075998914576
2024-07-04,-0.013673610267639,0.3,0.9818232512018304,-0.0051,0.6517351113201116
2024-07-05,-0.0082454406868376,0.3,0.9737276858190876,-0.0043,0.6489326503414352
2024-07-08,-0.0178706833271716,0.3,0.9563265066989152,-0.0085,0.643416722813533
2024-07-09,0.0061709546252946,0.3,0.9622279541787204,0.011200000000000002,0.6506229901090447
2024-07-10,-0.0080553013439965,0.3,0.9544769180461936,-0.0032,0.6485409965406957
2024-07-11,0.00953838341721,0.3,0.9635810848533952,0.011399999999999999,0.6559343639012597
2024-07-12,0.0102869223712185,0.3,0.9734933686716564,0.0012,0.6567214851379413
2024-07-15,-0.0018128112167515,0.3,0.9717286089734952,0.0011,0.657443878771593
2024-07-16,-0.0056258776555218,0.3,0.96626178270504,0.0063,0.6615857752078541
2024-07-17,0.0009023887766834,0.3,0.9671337264930912,0.0009,0.6621812024055411
2024-07-18,0.0004623093739626,0.3,0.9675808414807244,0.0055000000000000005,0.6658231990187716
2024-07-19,-0.004922326000409,0.3,0.962818093147206,0.0051,0.6692188973337674
2024-07-22,-0.0091219188953027,0.3,0.9540353445905873,-0.0068000000000000005,0.6646682088318977
