gamma,kappa,window,state_number,Sharpe,Return,Volatility,Turnover,MDD,StateSwitch,AnnualReturn,AnnualVolatility,IR,AverageHoldingTime,BullDuration,BearDuration,StateSwitchTimes,anchor_date,train_start,train_end,validation_start,validation_end
1.0,1.2,3.49,4,2.085991248274068,0.06055719256617942,0.029030415451782907,0.00809141762972197,-0.020393538842705783,24.0,0.06055719256617942,0.029030415451782907,0.128506233396614,18.5,16.5,6.5,24.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,3.2,3.49,4,2.0347553785781667,0.0535436786253487,0.02631455318366752,0.00834261433679043,-0.020131115600289795,19.0,0.0535436786253487,0.02631455318366752,0.12570324404060867,17.076923076923077,16.333333333333332,8.0,19.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
1.0,2.0,3.49,4,2.018403676301576,0.05882392852949936,0.029143787845890893,0.009454689018938452,-0.02362542937411627,30.0,0.05882392852949936,0.029143787845890893,0.12447715417165348,18.5,12.285714285714286,6.666666666666667,30.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,3.2,3.49,4,2.000129136143704,0.0539995412670522,0.02699802742295159,0.007907241061709555,-0.021001662331446735,18.0,0.0539995412670522,0.02699802742295159,0.12357297986109535,15.857142857142858,15.6,11.0,18.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
4.0,3.6,3.49,4,1.9667191314034205,0.05172999096293407,0.02630268355910096,0.00840909477459083,-0.021946765661359224,19.0,0.05172999096293407,0.02630268355910096,0.121631865221743,17.076923076923077,16.333333333333332,8.333333333333334,19.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,1.2,3.49,2,1.9310939327404666,0.020117556592336605,0.010417699652645714,0.002497144123066019,-0.010110418371808816,6.0,0.020117556592336605,0.010417699652645714,0.120772765740324,31.714285714285715,41.0,24.75,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,3.6,3.49,3,1.9245444266806635,0.054677954582169175,0.028410856005269967,0.01033745491019478,-0.022526252443803352,24.0,0.054677954582169175,0.028410856005269967,0.11894110622231531,11.68421052631579,13.11111111111111,7.666666666666667,24.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,1.6,3.49,3,1.9193328541430914,0.04910126991497421,0.025582467266677435,0.006103235518098002,-0.02083544441695051,14.0,0.04910126991497421,0.025582467266677435,0.11884683476904608,20.181818181818183,23.6,11.5,14.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,3.2,3.49,3,1.9184381071423893,0.05443392877898767,0.0283740864906347,0.010212145117731566,-0.022483716348503213,24.0,0.05443392877898767,0.0283740864906347,0.11857907083502264,11.68421052631579,13.11111111111111,7.666666666666667,24.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,1.6,3.49,2,1.878019959691477,0.01866464719857075,0.009938471155352895,0.002494077402450937,-0.009322481174563024,6.0,0.01866464719857075,0.009938471155352895,0.11753084466175705,31.714285714285715,40.333333333333336,25.25,6.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,2.4,3.49,4,1.8722929969888304,0.016391725799376644,0.008754893505310928,0.002200630254370812,-0.008377747242850675,9.0,0.016391725799376644,0.008754893505310928,0.11726666556169069,31.714285714285715,42.0,13.666666666666666,9.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,2.4,3.49,2,1.872017362515914,0.01745845557960113,0.009326011568684216,0.004971458661030927,-0.008665379895336112,13.0,0.01745845557960113,0.009326011568684216,0.11720617088093968,15.857142857142858,19.0,12.714285714285714,13.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,1.2,3.49,4,1.8633231784061668,0.015053915872292878,0.008079068648289753,0.001791316838520246,-0.006717314842065836,8.0,0.015053915872292878,0.008079068648289753,0.116761464438592,44.4,51.5,,8.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
2.0,1.2,3.49,4,1.8438976695567248,0.044462459679942334,0.02411330108716454,0.0065471325190626884,-0.019764853341802002,23.0,0.044462459679942334,0.02411330108716454,0.1144135848792504,18.5,19.8,6.0,23.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
