gamma,kappa,window,state_number,Sharpe,Return,Volatility,Turnover,MDD,StateSwitch,AnnualReturn,AnnualVolatility,IR,AverageHoldingTime,BullDuration,BearDuration,StateSwitchTimes,anchor_date,train_start,train_end,validation_start,validation_end
1.0,1.2,3.49,2,-1.1446771561105975,-0.010272850935186928,0.008974452648371342,0.002717678765876737,-0.011244159644091645,7.0,-0.010272850935186928,0.008974452648371342,-0.07219655487401792,27.5,34.5,20.75,7.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,3.2,3.49,2,-1.149939639479537,-0.011756246810633253,0.010223359911268154,0.0022771964949016657,-0.010817556101976988,5.0,-0.011756246810633253,0.010223359911268154,-0.0725447048003645,36.666666666666664,46.333333333333336,27.333333333333332,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,2.8,3.49,2,-1.149939639479537,-0.011756246810633253,0.010223359911268154,0.0022771964949016657,-0.010817556101976988,5.0,-0.011756246810633253,0.010223359911268154,-0.0725447048003645,36.666666666666664,46.333333333333336,27.333333333333332,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
10.0,1.6,3.49,2,-1.1959753765802272,-0.010847989273474412,0.009070411887988163,0.0020032909843294765,-0.01050953998409343,5.0,-0.010847989273474412,0.009070411887988163,-0.07546354451360508,36.666666666666664,45.333333333333336,28.333333333333332,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,2.4,3.49,2,-1.2042829873408436,-0.011604758185707276,0.009636238581540989,0.0021153712007309774,-0.010555404929656786,5.0,-0.011604758185707276,0.009636238581540989,-0.0760009108117755,36.666666666666664,45.666666666666664,28.0,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
15.0,2.0,3.49,2,-1.2124062090862207,-0.010956236618271387,0.009036770462045885,0.001983089316045944,-0.010648451182589613,5.0,-0.010956236618271387,0.009036770462045885,-0.07650946066457047,36.666666666666664,45.333333333333336,28.333333333333332,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,2.4,3.49,2,-1.2219676253797875,-0.011567974056654107,0.0094666780169882,0.0021153712007309774,-0.010574387900774918,5.0,-0.011567974056654107,0.0094666780169882,-0.07712534074349943,36.666666666666664,46.0,27.666666666666668,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
20.0,3.2,3.49,2,-1.252734128195711,-0.01276840278508995,0.010192428303585882,0.0022771964949016657,-0.012187907118541563,5.0,-0.01276840278508995,0.010192428303585882,-0.07909977169950515,36.666666666666664,45.666666666666664,28.0,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
8.0,2.4,3.49,2,-1.2824628399718903,-0.012139532626928573,0.009465796784563874,0.0021153712007309774,-0.01102490716634219,5.0,-0.012139532626928573,0.009465796784563874,-0.08098169771172262,36.666666666666664,46.666666666666664,27.0,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
6.0,1.2,3.49,2,-1.3023418233717492,-0.011600903649918726,0.00890772563833058,0.0020032909843294765,-0.010749864112382879,5.0,-0.011600903649918726,0.00890772563833058,-0.08223682027549664,36.666666666666664,44.666666666666664,29.0,5.0,2024-06-02,2020-01-01,2023-06-30,2023-07-01,2024-06-01
