trade_date,active_return,momentum_return,market_return,state,state_name,raw_state
2022-05-13,-0.0022921212487874,0.0052078787512125,0.0075,1,Bull,1
2022-05-16,0.0136486293201533,0.0056486293201533,-0.008,1,Bull,1
2022-05-17,-0.0076452129287663,0.0048547870712337,0.0125,1,Bull,1
2022-05-18,0.0013858339396329,-0.002114166060367,-0.0034999999999999,1,Bull,1
2022-05-19,0.0048364776483087,0.0067364776483087,0.0019,1,Bull,1
2022-05-20,-0.0219336180556574,-0.0024336180556574,0.0195,1,Bull,1
2022-05-23,0.0111823729642614,0.0053823729642614,-0.0058,1,Bull,1
2022-05-24,0.0222681126804881,-0.0011318873195118,-0.0233999999999999,1,Bull,1
2022-05-25,-7.741525544729955e-05,0.0060225847445527,0.0060999999999999,1,Bull,1
2022-05-26,0.0002230870457917,0.0027230870457917,0.0025,1,Bull,1
2022-05-27,0.0031280882723867,0.0052280882723867,0.0021,1,Bull,1
2022-05-30,-0.0112624748873687,-0.0043624748873687,0.0069,1,Bull,1
2022-05-31,-0.0251308023682669,-0.0096308023682669,0.0155,0,Bear,0
2022-06-01,-0.0064997396561292,-0.0084997396561293,-0.002,0,Bear,0
2022-06-02,-0.0100038761678034,-0.0084038761678034,0.0016,0,Bear,0
2022-06-06,-0.0144716305589504,0.0042283694410496,0.0187,0,Bear,0
2022-06-07,0.0039890795433588,0.0070890795433588,0.0031,0,Bear,0
2022-06-08,-0.0054222683946788,0.0042777316053212,0.0097,0,Bear,0
2022-06-09,0.0237945371119719,0.0132945371119719,-0.0105,0,Bear,0
2022-06-10,-0.0064414825641711,0.0087585174358288,0.0152,0,Bear,0
2022-06-13,0.0133955222236824,0.0016955222236825,-0.0116999999999999,0,Bear,0
2022-06-14,-0.0079771112730791,-7.711127307918886e-05,0.0079,0,Bear,0
2022-06-15,-0.0294316226818432,-0.0162316226818432,0.0132,0,Bear,0
2022-06-16,0.0020701519310977,-0.0045298480689022,-0.0066,0,Bear,0
2022-06-17,-0.0106814285804878,0.0032185714195122,0.0139,0,Bear,0
2022-06-20,-0.0114435670841768,-0.0064435670841768,0.005,0,Bear,0
2022-06-21,-0.0062966959910741,-0.0073966959910741,-0.0011,0,Bear,0
2022-06-22,0.0235842925081046,0.0108842925081047,-0.0127,0,Bear,0
2022-06-23,-0.0132124228759176,0.0039875771240824,0.0172,0,Bear,0
2022-06-24,-0.0128525536758677,-0.0011525536758678,0.0116999999999999,0,Bear,0
2022-06-27,-0.0101123526062237,0.0011876473937762,0.0113,0,Bear,0
2022-06-28,-0.011436062281085,-0.001036062281085,0.0104,0,Bear,0
2022-06-29,0.0031999424430455,-0.0122000575569545,-0.0154,0,Bear,0
2022-06-30,-0.0141638753000741,0.0002361246999259,0.0144,0,Bear,0
2022-07-01,0.0109066819416388,0.0068066819416388,-0.0040999999999999,0,Bear,0
2022-07-04,-0.0043173983339795,0.0022826016660205,0.0066,0,Bear,0
2022-07-05,0.0101505098377358,0.0087505098377358,-0.0014,0,Bear,0
2022-07-06,0.0096301806613718,-0.0049698193386282,-0.0146,0,Bear,0
2022-07-07,0.0103387460236975,0.0147387460236976,0.0044,0,Bear,0
2022-07-08,-0.0074393933464935,-0.0107393933464935,-0.0033,0,Bear,0
2022-07-11,0.0190196872833111,0.0023196872833111,-0.0167,0,Bear,0
2022-07-12,0.0179903320087152,0.0085903320087153,-0.0093999999999999,1,Bull,1
2022-07-13,0.0057223773889201,0.0075223773889201,0.0018,1,Bull,1
2022-07-14,0.0047152572281256,0.0048152572281256,0.0001,1,Bull,1
2022-07-15,0.0251743773268957,0.0081743773268957,-0.017,1,Bull,1
2022-07-18,-0.012775090421026,-0.0023750904210261,0.0104,1,Bull,1
2022-07-19,0.001000090552297,-0.004399909447703,-0.0054,1,Bull,1
2022-07-20,-0.00502942733905,-0.00162942733905,0.0034,1,Bull,1
2022-07-21,0.0041982483464227,-0.0069017516535773,-0.0111,1,Bull,1
2022-07-22,0.0048894499486301,0.0053894499486301,0.0005,1,Bull,1
2022-07-25,-0.0041328734740052,-0.0101328734740052,-0.006,1,Bull,1
2022-07-26,-0.0002114324908954,0.0076885675091046,0.0079,1,Bull,1
2022-07-27,0.0112416102471151,0.0063416102471152,-0.0049,1,Bull,1
2022-07-28,-0.0058659903852159,-0.005665990385216,0.0002,1,Bull,1
2022-07-29,0.0220263135965005,0.0088263135965006,-0.0132,1,Bull,1
2022-08-01,-0.0044214328737457,7.856712625421008e-05,0.0045,1,Bull,1
2022-08-02,0.0176343063548413,-0.0018656936451587,-0.0195,1,Bull,1
2022-08-03,-0.0046120505731906,-0.0144120505731906,-0.0098,1,Bull,1
2022-08-04,-0.01331035494264,-0.00481035494264,0.0085,1,Bull,1
2022-08-05,-0.0320079300014752,-0.0185079300014752,0.0135,1,Bull,1
2022-08-08,0.0144226714769499,0.0123226714769499,-0.0021,1,Bull,1
2022-08-09,0.001282166310763,0.003282166310763,0.002,1,Bull,1
2022-08-10,0.0131859424162128,0.0019859424162128,-0.0112,1,Bull,1
2022-08-11,-0.0316735158010656,-0.0112735158010656,0.0204,0,Bear,0
2022-08-12,0.001891804847638,0.0012918048476381,-0.0006,0,Bear,0
2022-08-15,0.0199660743454223,0.0186660743454223,-0.0013,1,Bull,1
2022-08-16,0.0133935263845723,0.0114935263845723,-0.0019,1,Bull,1
2022-08-17,-0.0108731787435777,-0.0014731787435778,0.0093999999999999,1,Bull,1
2022-08-18,0.0155376126674177,0.0068376126674178,-0.0087,1,Bull,1
2022-08-19,0.0028660135753921,-0.0040339864246079,-0.0069,1,Bull,1
2022-08-22,-0.0040408064181511,0.0032591935818489,0.0073,1,Bull,1
2022-08-23,0.0187599278820161,0.0138599278820161,-0.0049,1,Bull,1
2022-08-24,0.0166525889996749,-0.0022474110003251,-0.0189,1,Bull,1
2022-08-25,-0.0083546196057245,-5.461960572457954e-05,0.0083,1,Bull,1
2022-08-26,0.0020723257635523,-2.767423644764802e-05,-0.0021,1,Bull,1
2022-08-29,0.0120755315020444,0.0076755315020444,-0.0044,1,Bull,1
2022-08-30,-0.0142808604900307,-0.0176808604900307,-0.0034,1,Bull,1
2022-08-31,-0.0261246244447422,-0.0254246244447423,0.0007,1,Bull,1
2022-09-01,0.0098070026428686,0.0012070026428686,-0.0086,1,Bull,1
2022-09-02,0.0102476190969198,0.0052476190969198,-0.005,1,Bull,1
2022-09-05,0.0135763301553773,0.0115763301553773,-0.002,1,Bull,1
2022-09-06,0.006340256602402,0.0155402566024021,0.0092,1,Bull,1
2022-09-07,0.010291399046756,0.0109913990467561,0.0007,1,Bull,1
2022-09-08,0.0044519127281623,0.0001519127281623,-0.0043,1,Bull,1
2022-09-09,-0.0264904773439543,-0.0125904773439544,0.0139,1,Bull,1
2022-09-13,-0.0056390866278539,-0.0014390866278539,0.0042,1,Bull,1
2022-09-14,0.0043862377690459,-0.0067137622309541,-0.0111,1,Bull,1
2022-09-15,-0.005764581384498,-0.015164581384498,-0.0093999999999999,1,Bull,1
2022-09-16,0.0266962719478216,0.0031962719478216,-0.0235,1,Bull,1
