trade_date,active_return,growth_return,market_return,state,state_name
2022-12-16,-0.0050272358096344,-0.0044272358096344,0.0006,0,Bear
2022-12-19,0.0190683946449811,0.0036683946449811,-0.0154,0,Bear
2022-12-20,0.0175583413946731,0.0010583413946731,-0.0165,0,Bear
2022-12-21,-0.0005959322964511,-0.0001959322964511,0.0004,0,Bear
2022-12-22,-0.0048721561276717,-0.0034721561276717,0.0014,0,Bear
2022-12-23,-0.0034878849002896,-0.0054878849002896,-0.002,0,Bear
2022-12-26,0.0046609590909336,0.0086609590909336,0.004,0,Bear
2022-12-27,-0.0070623538793574,0.0044376461206426,0.0115,0,Bear
2022-12-28,0.0053991165827354,0.0010991165827354,-0.0043,0,Bear
2022-12-29,0.008157837987183,0.004357837987183,-0.0038,0,Bear
2022-12-30,-0.0082980943533339,-0.0043980943533339,0.0039,0,Bear
2023-01-03,-0.0022913947206376,0.0019086052793623,0.0042,0,Bear
2023-01-04,-0.0102448398047125,-0.0089448398047125,0.0013,0,Bear
2023-01-05,-0.0114169338612806,0.0079830661387194,0.0194,0,Bear
2023-01-06,0.007409459934537,0.0105094599345371,0.0031,0,Bear
2023-01-09,-0.0079895883622276,0.0001104116377724,0.0081,0,Bear
2023-01-10,0.0027632878750408,0.0038632878750409,0.0011,0,Bear
2023-01-11,0.0048312277530971,0.0029312277530971,-0.0019,0,Bear
2023-01-12,-0.0011915620781092,0.0008084379218908,0.002,0,Bear
2023-01-13,-0.0166365850560546,-0.0025365850560546,0.0141,0,Bear
2023-01-16,-0.0168254091075612,-0.0012254091075612,0.0156,0,Bear
2023-01-17,0.004574912221278,0.0043749122212781,-0.0002,0,Bear
2023-01-18,0.0004776630727419,-0.0012223369272581,-0.0017,0,Bear
2023-01-19,-0.0063485950276288,-0.0001485950276289,0.0062,0,Bear
2023-01-20,-0.0059076332633476,0.0001923667366524,0.0060999999999999,0,Bear
2023-01-30,-0.0076708205509328,-0.0029708205509329,0.0046999999999999,0,Bear
2023-01-31,0.0096244239648378,-0.0009755760351622,-0.0106,0,Bear
2023-02-01,-0.0129834665070664,-0.0035834665070665,0.0093999999999999,0,Bear
2023-02-02,0.0022060124064819,-0.001293987593518,-0.0034999999999999,0,Bear
2023-02-03,0.0049094549466509,-0.0045905450533491,-0.0095,0,Bear
2023-02-06,0.0098763318479259,-0.003323668152074,-0.0132,0,Bear
2023-02-07,-0.0043494984944036,-0.0025494984944036,0.0018,0,Bear
2023-02-08,0.0045204130042504,0.0001204130042504,-0.0044,0,Bear
2023-02-09,-0.0131575021366326,0.0002424978633674,0.0134,0,Bear
2023-02-10,0.001441589268154,-0.0044584107318459,-0.0059,0,Bear
2023-02-13,-0.0092370259473003,-0.0001370259473003,0.0091,0,Bear
2023-02-14,-0.0007024784543484,-0.0003024784543484,0.0004,0,Bear
2023-02-15,0.001703595225674,-0.0034964047743259,-0.0052,0,Bear
2023-02-16,0.0060065502200254,-0.0012934497799746,-0.0073,0,Bear
2023-02-17,0.0133964200245347,-0.0010035799754653,-0.0144,0,Bear
2023-02-20,-0.0263291837814216,-0.0018291837814216,0.0245,0,Bear
2023-02-21,-0.0006137223914499,0.00198627760855,0.0026,0,Bear
2023-02-22,0.0077007861959277,-0.0012992138040723,-0.009,0,Bear
2023-02-23,0.0048310374448837,0.0040310374448837,-0.0008,0,Bear
2023-02-24,0.0098655912651163,-0.0005344087348837,-0.0104,0,Bear
2023-02-27,0.0092437877498345,0.0050437877498345,-0.0042,0,Bear
2023-02-28,-0.0104895135559185,-0.0041895135559185,0.0063,0,Bear
2023-03-01,-0.0190136663496386,-0.0049136663496386,0.0141,0,Bear
2023-03-02,-0.0034595301355832,-0.0056595301355832,-0.0022,0,Bear
2023-03-03,-0.0036984611617801,-0.0005984611617801,0.0031,0,Bear
2023-03-06,0.0091623353453414,0.0039623353453414,-0.0052,0,Bear
2023-03-07,0.0145084303922257,-9.156960777422646e-05,-0.0146,0,Bear
2023-03-08,-0.0022654053466066,-0.0058654053466066,-0.0036,0,Bear
2023-03-09,0.0008235241956929,-0.002676475804307,-0.0034999999999999,0,Bear
2023-03-10,0.0120871207270139,-0.0010128792729861,-0.0131,1,Bull
2023-03-13,-0.0105016361155631,-1.636115563161426e-06,0.0105,1,Bull
2023-03-14,0.0077228241417042,0.0017228241417042,-0.006,1,Bull
2023-03-15,-0.0036097028892888,-0.0030097028892889,0.0006,1,Bull
2023-03-16,0.0074396546196145,-0.0045603453803855,-0.012,1,Bull
2023-03-17,-0.0096481797319067,-0.0046481797319067,0.005,1,Bull
2023-03-20,0.0054592943775909,0.0004592943775909,-0.005,1,Bull
2023-03-21,-0.0105119519233383,0.0004880480766617,0.011,0,Bear
2023-03-22,-0.0077476391234963,-0.0034476391234964,0.0043,0,Bear
2023-03-23,-0.0107612111183184,-0.0008612111183185,0.0098999999999999,0,Bear
2023-03-24,0.0010941097352153,-0.0019058902647847,-0.003,0,Bear
2023-03-27,0.0033499437980023,-0.0002500562019977,-0.0036,0,Bear
2023-03-28,0.0046581013535083,0.0014581013535083,-0.0032,0,Bear
2023-03-29,0.003198138804612,0.0048981388046121,0.0017,0,Bear
2023-03-30,-0.0024432798678964,0.0056567201321036,0.0081,0,Bear
2023-03-31,-0.0049757303290338,-0.0018757303290338,0.0031,0,Bear
2023-04-03,-0.0141750612386432,-0.0043750612386432,0.0098,0,Bear
2023-04-04,-0.0072813215782102,-0.0041813215782102,0.0031,0,Bear
2023-04-06,0.0070428381972337,0.0054428381972337,-0.0016,0,Bear
2023-04-07,-0.007121832459411,-0.000621832459411,0.0065,0,Bear
2023-04-10,0.015312311591841,0.010812311591841,-0.0045,0,Bear
2023-04-11,-0.0034869793180058,-0.0045869793180059,-0.0011,0,Bear
2023-04-12,-0.0058373479375373,-0.0065373479375373,-0.0007,0,Bear
2023-04-13,0.005538785160616,-0.0013612148393839,-0.0069,0,Bear
