trade_date,active_return,momentum_return,market_return,state,state_name,raw_state
2021-07-06,-0.003124431907842,-0.003624431907842,-0.0005,1,Bull,1
2021-07-07,0.0018911501888716,0.0131911501888716,0.0113,1,Bull,1
2021-07-08,0.0198931997784541,0.0096931997784541,-0.0102,1,Bull,1
2021-07-09,0.0048461071082371,0.0011461071082371,-0.0037,1,Bull,1
2021-07-12,-0.0004791796692104,0.0120208203307896,0.0125,1,Bull,1
2021-07-13,-0.0067268998025984,-0.0049268998025984,0.0018,1,Bull,1
2021-07-14,0.0038245270172375,-0.0076754729827624,-0.0115,1,Bull,1
2021-07-15,-0.0174237439866493,-0.0039237439866493,0.0135,1,Bull,1
2021-07-16,0.0098630430869169,-0.0011369569130831,-0.011,1,Bull,1
2021-07-19,-0.0029673962981525,0.0007326037018475,0.0037,1,Bull,1
2021-07-20,0.0090959849318501,0.0081959849318501,-0.0009,1,Bull,1
2021-07-21,0.0122081583232929,0.0191081583232929,0.0069,1,Bull,1
2021-07-22,0.0047782939365184,0.0062782939365185,0.0015,1,Bull,1
2021-07-23,0.0060381686059502,-0.0060618313940497,-0.0121,1,Bull,1
2021-07-26,0.0359759231277494,0.0037759231277494,-0.0322,1,Bull,1
2021-07-27,0.0212364777841351,-0.0140635222158648,-0.0353,1,Bull,1
2021-07-28,-0.0181019776681194,-0.0162019776681194,0.0019,1,Bull,1
2021-07-29,0.0221523691219302,0.0410523691219302,0.0189,1,Bull,1
2021-07-30,0.0211493757587698,0.0130493757587698,-0.0081,1,Bull,1
2021-08-02,-0.0224344227760063,0.0030655772239936,0.0255,1,Bull,1
2021-08-03,-0.026514379966581,-0.026414379966581,0.0001,1,Bull,1
2021-08-04,0.018502537456928,0.027502537456928,0.009,1,Bull,1
2021-08-05,-0.000325623239978,-0.006425623239978,-0.0060999999999999,1,Bull,1
2021-08-06,0.0124911636597469,0.0069911636597469,-0.0055,1,Bull,1
2021-08-09,-0.0237838310601388,-0.0107838310601388,0.013,1,Bull,1
2021-08-10,-0.0077139073367531,0.0038860926632468,0.0116,1,Bull,1
2021-08-11,0.0175846432537025,0.0120846432537025,-0.0055,1,Bull,1
2021-08-12,0.0136141538191652,0.0052141538191653,-0.0084,1,Bull,1
2021-08-13,0.0066118629564897,0.0011118629564897,-0.0055,1,Bull,1
2021-08-16,-0.0079984725407129,-0.0089984725407129,-0.001,1,Bull,1
2021-08-17,0.0044709748563933,-0.0165290251436067,-0.021,1,Bull,1
2021-08-18,-0.015460399917031,-0.0037603999170311,0.0116999999999999,1,Bull,1
2021-08-19,0.0067561457966418,0.0001561457966418,-0.0066,1,Bull,1
2021-08-20,0.0171849001638785,-0.0019150998361215,-0.0191,1,Bull,1
2021-08-23,0.0089953652100533,0.0229953652100533,0.0139999999999999,1,Bull,1
2021-08-24,-0.0111381434543214,-0.0002381434543214,0.0109,1,Bull,1
2021-08-25,-0.0029607060452655,-0.0009607060452655,0.002,1,Bull,1
2021-08-26,0.0122473390640953,-0.0074526609359046,-0.0197,1,Bull,1
2021-08-27,-0.0061504395721242,-0.0008504395721242,0.0053,1,Bull,1
2021-08-30,0.0100980748631632,0.0071980748631632,-0.0029,1,Bull,1
2021-08-31,-0.0134012663735957,-0.0150012663735957,-0.0016,1,Bull,1
2021-09-01,-0.0473703829036088,-0.0340703829036088,0.0133,0,Bear,0
2021-09-02,0.0157140259126301,0.0157140259126301,0.0,0,Bear,0
2021-09-03,-0.008441532708571,-0.013841532708571,-0.0054,0,Bear,0
2021-09-06,-0.0222244939387974,-0.0035244939387974,0.0187,0,Bear,0
